"No","year","month","day","hour","PM2.5","PM10","SO2","NO2","CO","O3","TEMP","PRES","DEWP","RAIN","wd","WSPM","station"
27064,2016,4,1,15,15,40,8,7,200,100,20.7,1005.3,-3.1,0,"NW",5.4,"Aotizhongxin"
27065,2016,4,1,16,13,25,9,7,200,99,20.8,1005.7,-3.7,0,"NW",3.9,"Aotizhongxin"
27066,2016,4,1,17,7,23,9,8,200,98,19.8,1005.8,-3.2,0,"N",4.8,"Aotizhongxin"
27067,2016,4,1,18,12,33,9,12,200,89,18.9,1006.6,-2.7,0,"NE",3.7,"Aotizhongxin"
27068,2016,4,1,19,9,44,10,14,200,80,18.2,1008,-3.3,0,"N",2.2,"Aotizhongxin"
27069,2016,4,1,20,7,14,9,19,200,73,16.7,1009.3,-4,0,"ENE",3.8,"Aotizhongxin"
27070,2016,4,1,21,8,40,9,26,300,56,14.8,1010.7,-4,0,"ENE",3.3,"Aotizhongxin"
27071,2016,4,1,22,12,40,8,22,200,56,14.1,1010.8,-4.2,0,"ENE",3.7,"Aotizhongxin"
27072,2016,4,1,23,9,27,9,23,200,54,13.7,1011.5,-4.5,0,"ENE",3,"Aotizhongxin"
27073,2016,4,2,0,9,18,9,26,200,50,13.4,1012.5,-4.8,0,"ENE",2.8,"Aotizhongxin"
27074,2016,4,2,1,7,22,9,21,200,58,13.3,1012.7,-3.9,0,"NE",2.9,"Aotizhongxin"
27075,2016,4,2,2,6,7,9,19,200,61,13.3,1013.6,-4.9,0,"ENE",2.6,"Aotizhongxin"
27076,2016,4,2,3,3,16,9,22,200,56,13.2,1014.1,-4.9,0,"ESE",3.1,"Aotizhongxin"
27077,2016,4,2,4,10,18,9,27,200,50,12.9,1015.4,-4.7,0,"NE",1.6,"Aotizhongxin"
27078,2016,4,2,5,6,24,10,18,200,61,12.7,1015.8,-3.6,0,"NE",2.5,"Aotizhongxin"
27079,2016,4,2,6,3,35,10,11,200,71,12.3,1015.7,-1.6,0,"ENE",1.5,"Aotizhongxin"
27080,2016,4,2,7,5,24,10,23,200,57,12,1016.3,-1.2,0,"ENE",1,"Aotizhongxin"
27081,2016,4,2,8,3,5,10,21,200,63,13.6,1016.9,-2,0,"NNE",1.6,"Aotizhongxin"
27082,2016,4,2,9,3,6,11,12,200,77,14.6,1017,-5.2,0,"N",2.5,"Aotizhongxin"
27083,2016,4,2,10,8,10,11,10,200,81,15.6,1017.2,-5.5,0,"NNE",2.4,"Aotizhongxin"
27084,2016,4,2,11,11,11,10,8,200,88,16.3,1016.7,-6.1,0,"N",3.2,"Aotizhongxin"
27085,2016,4,2,12,4,8,11,8,200,93,17.4,1016.1,-6.5,0,"NW",3.1,"Aotizhongxin"
27086,2016,4,2,13,11,15,10,7,200,98,17.5,1015.8,-8.6,0,"WNW",4.6,"Aotizhongxin"
27087,2016,4,2,14,13,13,9,7,200,102,18.6,1014.8,-10.4,0,"NNW",3.7,"Aotizhongxin"
27088,2016,4,2,15,3,26,9,7,200,102,18.4,1014.3,-11.6,0,"WNW",5.4,"Aotizhongxin"
27089,2016,4,2,16,6,36,8,9,200,97,17.5,1014.3,-12.3,0,"WNW",5.5,"Aotizhongxin"
27090,2016,4,2,17,5,31,9,10,200,94,17.2,1015.1,-11.5,0,"NW",3.4,"Aotizhongxin"
27091,2016,4,2,18,4,29,10,12,200,88,16.7,1015.8,-11.9,0,"NW",4,"Aotizhongxin"
27092,2016,4,2,19,11,24,9,15,200,82,16.1,1016.6,-15.6,0,"N",3.2,"Aotizhongxin"
27093,2016,4,2,20,7,55,9,14,200,80,15.5,1017.6,-16.1,0,"NW",2.9,"Aotizhongxin"
27094,2016,4,2,21,7,47,9,18,200,74,14.9,1018.7,-15.4,0,"NNW",2.6,"Aotizhongxin"
27095,2016,4,2,22,6,44,9,18,200,71,14.5,1019.3,-14.6,0,"NW",2.1,"Aotizhongxin"
27096,2016,4,2,23,9,26,9,18,200,72,13.9,1019.9,-15.1,0,"N",1.4,"Aotizhongxin"
27097,2016,4,3,0,9,35,9,22,200,66,13.6,1020.1,-15.3,0,"N",2.2,"Aotizhongxin"
27098,2016,4,3,1,5,33,8,23,200,64,13.3,1020.2,-15.6,0,"NNE",2.7,"Aotizhongxin"
27099,2016,4,3,2,5,26,2,18,200,69,12.5,1020,-14.3,0,"NNE",1.8,"Aotizhongxin"
27100,2016,4,3,3,9,23,2,19,200,65,11.6,1019.7,-13.4,0,"NE",1.6,"Aotizhongxin"
27101,2016,4,3,4,4,20,2,14,200,NA,10.7,1019.8,-12,0,"E",0.9,"Aotizhongxin"
27102,2016,4,3,5,3,24,2,11,200,77,10,1020.1,-12,0,"NE",0.9,"Aotizhongxin"
27103,2016,4,3,6,6,23,2,15,200,70,8.6,1020.4,-9.9,0,"ESE",0.8,"Aotizhongxin"
27104,2016,4,3,7,4,82,2,37,200,36,8.9,1021.1,-9.6,0,"NE",0,"Aotizhongxin"
27105,2016,4,3,8,19,19,2,39,300,35,12.9,1021.1,-14,0,"NNW",1.2,"Aotizhongxin"
27106,2016,4,3,9,17,33,3,26,300,54,14.6,1021,-13.6,0,"NNW",2.3,"Aotizhongxin"
27107,2016,4,3,10,12,12,2,11,200,80,15.6,1020.4,-13.8,0,"NW",1.8,"Aotizhongxin"
27108,2016,4,3,11,4,7,2,9,200,86,16.3,1019.5,-14.3,0,"W",2.2,"Aotizhongxin"
27109,2016,4,3,12,3,5,2,7,200,92,17,1017.9,-14.9,0,"SE",2.4,"Aotizhongxin"
27110,2016,4,3,13,9,9,2,8,300,92,17.9,1016.6,-14.2,0,"NE",1.7,"Aotizhongxin"
27111,2016,4,3,14,6,16,2,10,300,98,18.8,1015.3,-14.8,0,"WSW",1.3,"Aotizhongxin"
27112,2016,4,3,15,14,57,2,12,300,116,18.7,1014.2,-12.4,0,"SW",3,"Aotizhongxin"
27113,2016,4,3,16,21,76,2,15,300,102,18.6,1013.5,-10.4,0,"SW",3.7,"Aotizhongxin"
27114,2016,4,3,17,22,71,2,13,300,102,17.6,1012.7,-10.3,0,"SSW",2.8,"Aotizhongxin"
27115,2016,4,3,18,28,80,2,17,300,100,16.9,1012.8,-9.1,0,"SSW",4.2,"Aotizhongxin"
27116,2016,4,3,19,27,104,2,16,300,103,16.2,1012.7,-7.5,0,"SW",4.1,"Aotizhongxin"
27117,2016,4,3,20,32,99,2,20,300,100,16,1013.2,-6.4,0,"SW",3.5,"Aotizhongxin"
27118,2016,4,3,21,34,105,2,23,300,91,15.4,1013.1,-5.1,0,"SW",3.1,"Aotizhongxin"
27119,2016,4,3,22,33,98,3,27,400,80,15,1012.6,-3.4,0,"WSW",3,"Aotizhongxin"
27120,2016,4,3,23,41,111,5,29,400,69,14.4,1012,-2.1,0,"WSW",3.3,"Aotizhongxin"
27121,2016,4,4,0,39,88,5,28,400,64,13.6,1011.7,-1.6,0,"WSW",2.5,"Aotizhongxin"
27122,2016,4,4,1,42,86,5,29,400,59,13.4,1011.3,-0.3,0,"WSW",3,"Aotizhongxin"
27123,2016,4,4,2,45,81,7,25,500,62,12.6,1010.7,0,0,"WSW",1.7,"Aotizhongxin"
27124,2016,4,4,3,48,82,5,28,500,49,11.8,1010.6,-0.1,0,"SW",1.6,"Aotizhongxin"
27125,2016,4,4,4,51,101,5,45,500,22,9.8,1010.5,0.1,0,"SW",0.7,"Aotizhongxin"
27126,2016,4,4,5,49,104,3,63,600,2,8,1010.4,0.7,0,"E",0.4,"Aotizhongxin"
27127,2016,4,4,6,53,138,5,65,600,2,7.6,1010.3,-0.4,0,"NE",1.6,"Aotizhongxin"
27128,2016,4,4,7,54,148,5,59,600,4,8.2,1010.6,-0.8,0,"E",0.9,"Aotizhongxin"
27129,2016,4,4,8,60,157,6,53,600,12,11.2,1010.8,-0.6,0,"NNE",0.7,"Aotizhongxin"
27130,2016,4,4,9,71,173,9,54,700,17,13.4,1011,0.1,0,"S",0.9,"Aotizhongxin"
27131,2016,4,4,10,78,154,11,50,700,37,14.9,1010.5,-0.1,0,"WNW",1,"Aotizhongxin"
27132,2016,4,4,11,75,126,10,48,700,55,16.5,1009.7,-0.7,0,"ESE",1.8,"Aotizhongxin"
27133,2016,4,4,12,76,115,7,56,700,56,18.1,1008.4,1.1,0,"SSE",2,"Aotizhongxin"
27134,2016,4,4,13,81,139,10,51,700,78,19.3,1007.2,1.3,0,"SSW",2.8,"Aotizhongxin"
27135,2016,4,4,14,89,119,16,27,600,125,20,1006.1,1.4,0,"SW",1.9,"Aotizhongxin"
27136,2016,4,4,15,74,74,13,15,500,145,20.9,1005.1,0.7,0,"SSW",3.1,"Aotizhongxin"
27137,2016,4,4,16,79,102,13,16,500,147,21.1,1004.4,0.8,0,"SSW",3.8,"Aotizhongxin"
27138,2016,4,4,17,82,103,14,17,500,144,20.6,1004.5,1.4,0,"SW",4.5,"Aotizhongxin"
27139,2016,4,4,18,78,117,12,19,500,137,19.8,1004.9,1.2,0,"SW",3.9,"Aotizhongxin"
27140,2016,4,4,19,71,127,12,26,600,115,18.9,1005,1.8,0,"SW",3,"Aotizhongxin"
27141,2016,4,4,20,79,135,13,26,600,106,18.6,1005.5,2,0,"SW",4.4,"Aotizhongxin"
27142,2016,4,4,21,83,131,13,30,700,97,18.1,1005.9,2.8,0,"WSW",3.4,"Aotizhongxin"
27143,2016,4,4,22,95,145,16,27,700,105,17.6,1006.2,3.8,0,"WSW",3.8,"Aotizhongxin"
27144,2016,4,4,23,101,142,19,24,700,101,17.4,1006,5,0,"WSW",4.4,"Aotizhongxin"
27145,2016,4,5,0,105,140,18,26,800,88,16.3,1006.2,5.3,0,"WSW",2.7,"Aotizhongxin"
27146,2016,4,5,1,114,147,17,32,900,67,15.6,1006.6,5.8,0,"WSW",2.4,"Aotizhongxin"
27147,2016,4,5,2,121,154,15,39,1000,46,14.3,1006.8,5.6,0,"W",1,"Aotizhongxin"
27148,2016,4,5,3,121,121,13,60,900,22,11.9,1007.2,4.8,0,"ENE",1.1,"Aotizhongxin"
27149,2016,4,5,4,109,201,11,83,1000,NA,9.6,1007.3,4.4,0,"NE",1.1,"Aotizhongxin"
27150,2016,4,5,5,116,217,11,73,1000,2,8.6,1007.8,4,0,"SW",0.1,"Aotizhongxin"
27151,2016,4,5,6,137,171,9,69,1000,2,7.9,1008.6,4.1,0,"ESE",0.7,"Aotizhongxin"
27152,2016,4,5,7,109,147,11,63,900,6,10.3,1009.4,3.6,0,"NE",1.2,"Aotizhongxin"
27153,2016,4,5,8,104,131,17,63,900,15,13.3,1010,3.1,0,"NE",2,"Aotizhongxin"
27154,2016,4,5,9,100,140,17,53,900,40,15.7,1010.2,4.4,0,"ENE",2.8,"Aotizhongxin"
27155,2016,4,5,10,96,127,NA,38,700,76,17.1,1010.3,5.7,0,"E",3.1,"Aotizhongxin"
27156,2016,4,5,11,136,214,26,34,1000,98,18.4,1010.1,5.9,0,"ESE",3.9,"Aotizhongxin"
27157,2016,4,5,12,165,196,33,33,1200,117,18.8,1009,5.9,0,"ESE",3.5,"Aotizhongxin"
27158,2016,4,5,13,154,175,28,25,1100,148,20.3,1008,6.2,0,"ESE",3.4,"Aotizhongxin"
27159,2016,4,5,14,156,197,26,27,1000,163,20.2,1007.1,5.8,0,"ESE",5.5,"Aotizhongxin"
27160,2016,4,5,15,152,161,24,25,1000,168,21.1,1006.1,5.8,0,"SSE",2.7,"Aotizhongxin"
27161,2016,4,5,16,152,183,24,27,1000,172,21.6,1005.3,6.3,0,"SSE",2.9,"Aotizhongxin"
27162,2016,4,5,17,154,223,30,37,1300,142,18.7,1006.1,5.2,0,"ESE",5,"Aotizhongxin"
27163,2016,4,5,18,114,187,23,40,1100,112,17.3,1006.5,3.6,0,"ESE",4.8,"Aotizhongxin"
27164,2016,4,5,19,NA,NA,NA,NA,NA,NA,16,1007.1,1.3,0,"ESE",4.4,"Aotizhongxin"
27165,2016,4,5,20,64,131,16,28,700,107,15.3,1008.3,-0.1,0,"ESE",2.6,"Aotizhongxin"
27166,2016,4,5,21,55,70,14,29,700,93,14.3,1009.3,-1.8,0,"ESE",1.8,"Aotizhongxin"
27167,2016,4,5,22,49,65,16,35,900,71,13.7,1009.7,-5,0,"ESE",3.4,"Aotizhongxin"
27168,2016,4,5,23,46,68,23,42,1100,53,13.2,1009.8,-7,0,"ESE",3.5,"Aotizhongxin"
27169,2016,4,6,0,40,52,24,42,1300,52,12.5,1009.9,-6.5,0,"ESE",2.8,"Aotizhongxin"
27170,2016,4,6,1,42,78,26,41,1400,56,12,1009.6,-5.5,0,"SE",0.8,"Aotizhongxin"
27171,2016,4,6,2,55,68,29,43,1600,58,10.4,1009.1,-5.2,0,"ENE",0.5,"Aotizhongxin"
27172,2016,4,6,3,49,53,33,50,2000,40,10.5,1008.6,-4.3,0,"ESE",1.2,"Aotizhongxin"
27173,2016,4,6,4,62,108,45,51,2300,48,10.8,1007.9,-3.7,0,"ESE",1.3,"Aotizhongxin"
27174,2016,4,6,5,76,116,46,52,2400,50,8.8,1007.4,-1.9,0,"NE",0.1,"Aotizhongxin"
27175,2016,4,6,6,87,118,35,45,2100,58,8.4,1007.5,-1.4,0,"W",0.8,"Aotizhongxin"
27176,2016,4,6,7,97,131,42,52,2200,55,9.4,1007.7,0.8,0,"S",0.4,"Aotizhongxin"
27177,2016,4,6,8,103,108,53,51,2400,58,11.4,1007.7,-1.1,0,"ENE",1.1,"Aotizhongxin"
27178,2016,4,6,9,97,117,56,68,2500,36,12.1,1007.6,-0.1,0,"ENE",1.5,"Aotizhongxin"
27179,2016,4,6,10,111,180,60,68,2800,36,13.7,1007.1,2,0,"ENE",1.3,"Aotizhongxin"
27180,2016,4,6,11,133,177,57,65,2600,47,15.1,1006.7,3.6,0,"ENE",1.5,"Aotizhongxin"
27181,2016,4,6,12,143,188,54,68,2700,55,17.1,1005.4,5.4,0,"N",1.1,"Aotizhongxin"
27182,2016,4,6,13,164,222,45,58,2300,81,17.7,1004.1,5.9,0,"S",2,"Aotizhongxin"
27183,2016,4,6,14,194,230,37,52,2100,97,18.2,1002.8,7.6,0,"S",2.1,"Aotizhongxin"
27184,2016,4,6,15,206,257,31,40,1800,117,18.7,1001.6,8.9,0,"S",2.5,"Aotizhongxin"
27185,2016,4,6,16,217,255,26,31,1600,121,19.1,1000.8,10.1,0,"WSW",2.8,"Aotizhongxin"
27186,2016,4,6,17,214,231,25,32,1600,118,19.3,999.9,10.8,0,"SSW",2.2,"Aotizhongxin"
27187,2016,4,6,18,210,238,23,33,1500,104,19.2,1001.1,10.7,0,"NW",1.5,"Aotizhongxin"
27188,2016,4,6,19,225,229,23,35,1600,98,18.6,1001.1,10.4,0,"S",1.5,"Aotizhongxin"
27189,2016,4,6,20,231,231,24,56,1900,63,17.6,1002.7,10,0,"ESE",1.3,"Aotizhongxin"
27190,2016,4,6,21,247,251,22,62,2100,46,16.3,1003.1,9,0,"NNE",0.5,"Aotizhongxin"
27191,2016,4,6,22,250,256,20,77,2300,19,15.6,1003.5,8.8,0,"NNE",0.8,"Aotizhongxin"
27192,2016,4,6,23,253,256,18,90,2400,2,14.3,1003.4,8.9,0,"NW",0.7,"Aotizhongxin"
27193,2016,4,7,0,240,244,18,96,2500,2,13.1,1003.3,8.8,0,"SE",0.8,"Aotizhongxin"
27194,2016,4,7,1,240,279,14,90,2600,2,12,1003.1,8.8,0,"E",0.7,"Aotizhongxin"
27195,2016,4,7,2,241,308,2,90,2600,2,11.4,1003.3,8.6,0,"SW",0.2,"Aotizhongxin"
27196,2016,4,7,3,233,277,2,91,2600,2,10.5,1003.5,8.3,0,"E",0.8,"Aotizhongxin"
27197,2016,4,7,4,236,392,2,87,2700,NA,10.1,1004.2,7.9,0,"WSW",0.5,"Aotizhongxin"
27198,2016,4,7,5,226,323,2,80,2700,2,10.5,1004.8,8.1,0,"W",1.2,"Aotizhongxin"
27199,2016,4,7,6,222,266,2,80,2600,2,10.3,1005.5,8.2,0,"WNW",1,"Aotizhongxin"
27200,2016,4,7,7,194,231,2,80,2400,2,11.1,1006.5,7,0,"WSW",1,"Aotizhongxin"
27201,2016,4,7,8,65,65,2,34,600,42,17.8,1007.4,-5.5,0,"NW",3.5,"Aotizhongxin"
27202,2016,4,7,9,32,140,2,18,500,67,19.1,1008.1,-6.6,0,"NW",4.2,"Aotizhongxin"
27203,2016,4,7,10,22,122,2,14,500,79,20.2,1008.7,-4.9,0,"NNW",2.9,"Aotizhongxin"
27204,2016,4,7,11,24,94,2,12,400,85,21,1008.7,-6.7,0,"NW",2.8,"Aotizhongxin"
27205,2016,4,7,12,24,65,2,11,300,91,21.9,1008.3,-5.9,0,"NNW",2.9,"Aotizhongxin"
27206,2016,4,7,13,19,50,2,8,200,100,23,1008,-6,0,"WNW",4.5,"Aotizhongxin"
27207,2016,4,7,14,9,92,2,8,200,102,23.5,1007.4,-6.5,0,"NNW",3.7,"Aotizhongxin"
27208,2016,4,7,15,17,94,2,9,200,104,23.6,1006.6,-6.5,0,"NW",5,"Aotizhongxin"
27209,2016,4,7,16,16,110,2,8,200,107,23.4,1006.5,-7.7,0,"NW",5.9,"Aotizhongxin"
27210,2016,4,7,17,13,46,2,10,200,105,23.1,1006.5,-7.9,0,"NW",5.4,"Aotizhongxin"
27211,2016,4,7,18,6,34,2,13,200,101,22.2,1006.9,-8.6,0,"WNW",4.9,"Aotizhongxin"
27212,2016,4,7,19,3,34,2,20,200,86,21.4,1008.2,-9.2,0,"WNW",3.2,"Aotizhongxin"
27213,2016,4,7,20,9,37,3,23,300,79,20.5,1009.6,-9.9,0,"N",3.3,"Aotizhongxin"
27214,2016,4,7,21,5,20,2,24,200,73,19.5,1010.8,-10.7,0,"NNW",2,"Aotizhongxin"
27215,2016,4,7,22,3,17,3,19,200,81,18.4,1012,-13.8,0,"N",1.8,"Aotizhongxin"
27216,2016,4,7,23,12,12,3,17,200,85,16.7,1012.4,-16.4,0,"NNE",3,"Aotizhongxin"
27217,2016,4,8,0,3,5,3,21,200,80,15.5,1013.7,-20.3,0,"N",3.4,"Aotizhongxin"
27218,2016,4,8,1,5,19,2,18,200,79,14.7,1013.8,-19.3,0,"N",3.5,"Aotizhongxin"
27219,2016,4,8,2,9,12,2,21,200,72,12.2,1013.8,-19.8,0,"NNE",1.4,"Aotizhongxin"
27220,2016,4,8,3,5,9,3,21,100,70,11.3,1013.9,-18.2,0,"NE",1.5,"Aotizhongxin"
27221,2016,4,8,4,11,11,3,28,200,60,12.2,1013.4,-18.6,0,"NNW",1.5,"Aotizhongxin"
27222,2016,4,8,5,5,15,3,30,200,60,12.9,1012.9,-19.3,0,"NW",3,"Aotizhongxin"
27223,2016,4,8,6,3,60,3,40,200,42,13.2,1013,-19.1,0,"NW",2.4,"Aotizhongxin"
27224,2016,4,8,7,12,96,4,53,300,21,13.7,1013.4,-17.5,0,"NW",1.8,"Aotizhongxin"
27225,2016,4,8,8,11,11,4,65,500,16,15.8,1013.2,-15.8,0,"NNW",1.2,"Aotizhongxin"
27226,2016,4,8,9,NA,NA,3,57,500,31,17.9,1012.8,-13,0,"WNW",2.4,"Aotizhongxin"
27227,2016,4,8,10,3,19,3,19,200,86,19.6,1012.5,-12.9,0,"WNW",2.8,"Aotizhongxin"
27228,2016,4,8,11,9,33,3,12,300,95,20.8,1011.8,-8.7,0,"WNW",3.3,"Aotizhongxin"
27229,2016,4,8,12,21,77,3,22,300,91,21.3,1010.5,-11.6,0,"SW",4.3,"Aotizhongxin"
27230,2016,4,8,13,26,66,2,14,200,107,22.1,1009,-12.3,0,"SW",4.1,"Aotizhongxin"
27231,2016,4,8,14,21,78,3,13,200,112,22.8,1007.7,-10.5,0,"SW",5.5,"Aotizhongxin"
27232,2016,4,8,15,20,106,2,13,200,111,23.2,1006.3,-11.5,0,"WSW",5.2,"Aotizhongxin"
27233,2016,4,8,16,20,121,4,17,200,110,23.6,1005.1,-9.8,0,"SW",5.1,"Aotizhongxin"
27234,2016,4,8,17,28,156,5,23,300,107,23.3,1004.2,-8.9,0,"SW",5.2,"Aotizhongxin"
27235,2016,4,8,18,29,210,5,24,300,100,22.6,1003.9,-8.3,0,"SW",4.5,"Aotizhongxin"
27236,2016,4,8,19,26,154,6,29,300,90,22,1003.9,-7.7,0,"SW",4.6,"Aotizhongxin"
27237,2016,4,8,20,34,227,8,36,400,78,21.2,1004.9,-4.1,0,"SW",5.9,"Aotizhongxin"
27238,2016,4,8,21,128,286,15,35,500,81,20.1,1005.3,-1.7,0,"WSW",4.4,"Aotizhongxin"
27239,2016,4,8,22,76,239,19,37,500,72,19.2,1005.3,-0.8,0,"WSW",4.2,"Aotizhongxin"
27240,2016,4,8,23,72,212,23,42,600,54,18.3,1005,-0.5,0,"WSW",3,"Aotizhongxin"
27241,2016,4,9,0,60,187,23,46,600,41,17.3,1004.9,0,0,"WSW",2.6,"Aotizhongxin"
27242,2016,4,9,1,62,181,20,54,600,21,16.3,1005,0.4,0,"W",1.2,"Aotizhongxin"
27243,2016,4,9,2,67,184,19,64,700,7,15.1,1004.7,0.5,0,"WSW",1.6,"Aotizhongxin"
27244,2016,4,9,3,83,177,16,67,700,2,12,1004.4,1,0,"WNW",0.5,"Aotizhongxin"
27245,2016,4,9,4,64,180,13,66,700,NA,9.8,1004.1,1.7,0,"E",0.7,"Aotizhongxin"
27246,2016,4,9,5,63,185,10,60,800,2,9.4,1004.2,2,0,"NE",0.9,"Aotizhongxin"
27247,2016,4,9,6,NA,NA,NA,NA,NA,NA,8.2,1004.4,2.2,0,"ENE",0.8,"Aotizhongxin"
27248,2016,4,9,7,70,170,11,60,1000,2,11.9,1004.9,0.9,0,"NE",1,"Aotizhongxin"
27249,2016,4,9,8,87,160,21,64,800,12,15.1,1005.5,0.9,0,"ENE",1.1,"Aotizhongxin"
27250,2016,4,9,9,103,192,22,65,900,23,18.1,1005.9,1.1,0,"ENE",1.2,"Aotizhongxin"
27251,2016,4,9,10,89,174,17,68,900,28,22.4,1005.8,-1,0,"ESE",1.4,"Aotizhongxin"
27252,2016,4,9,11,112,112,15,70,900,46,24,1005.7,-2.6,0,"SE",2.5,"Aotizhongxin"
27253,2016,4,9,12,98,98,13,53,600,76,24.9,1004.9,-2.7,0,"SE",2.3,"Aotizhongxin"
27254,2016,4,9,13,232,232,12,47,600,98,23,1004.6,6.3,0,"ESE",5.7,"Aotizhongxin"
27255,2016,4,9,14,NA,627,28,37,1100,108,21.7,1004.4,4.3,0,"SSE",4.3,"Aotizhongxin"
27256,2016,4,9,15,NA,563,18,27,800,102,20.7,1003.8,2,0,"SE",4.8,"Aotizhongxin"
27257,2016,4,9,16,NA,529,16,26,700,112,18.7,1004.2,-0.2,0,"SSE",3.8,"Aotizhongxin"
27258,2016,4,9,17,NA,432,13,26,600,104,17.4,1005,-1.3,0,"SSE",2.5,"Aotizhongxin"
27259,2016,4,9,18,NA,401,11,30,600,97,15.8,1005.5,-2.2,0,"SE",3.1,"Aotizhongxin"
27260,2016,4,9,19,NA,349,9,29,600,91,14,1006.8,-3.8,0,"SSE",2.1,"Aotizhongxin"
27261,2016,4,9,20,NA,269,8,26,500,92,13,1008,-3.8,0,"SSE",2.7,"Aotizhongxin"
27262,2016,4,9,21,NA,253,7,27,500,77,12.3,1009.1,-3.9,0,"SSE",2.1,"Aotizhongxin"
27263,2016,4,9,22,NA,223,7,27,500,72,11.8,1010.2,-4.8,0,"SE",2.1,"Aotizhongxin"
27264,2016,4,9,23,NA,211,10,29,600,65,11.2,1010.9,-9.8,0,"SSE",1.7,"Aotizhongxin"
27265,2016,4,10,0,NA,128,17,32,700,62,10.3,1011.6,-11.1,0,"SSW",1.8,"Aotizhongxin"
27266,2016,4,10,1,NA,176,24,34,800,59,10,1011.9,-10.8,0,"SW",1.3,"Aotizhongxin"
27267,2016,4,10,2,NA,181,25,35,900,54,9.5,1011.7,-10.1,0,"SW",1.2,"Aotizhongxin"
27268,2016,4,10,3,NA,176,26,49,1000,37,7.6,1011.9,-7.7,0,"NNE",0.5,"Aotizhongxin"
27269,2016,4,10,4,NA,200,24,45,1000,36,6.6,1011.9,-6.4,0,"NW",0,"Aotizhongxin"
27270,2016,4,10,5,NA,208,17,62,1000,10,5.9,1011.8,-5.4,0,"SW",0.1,"Aotizhongxin"
27271,2016,4,10,6,NA,169,23,49,1000,30,5.2,1012.1,-4.1,0,"NW",0.2,"Aotizhongxin"
27272,2016,4,10,7,NA,208,16,62,900,13,8,1012.8,-3.8,0,"E",1.1,"Aotizhongxin"
27273,2016,4,10,8,NA,217,14,58,700,16,12,1013.2,-5.5,0,"ESE",0.9,"Aotizhongxin"
27274,2016,4,10,9,NA,203,13,47,700,37,13.6,1013.7,-7.2,0,"NE",0.9,"Aotizhongxin"
27275,2016,4,10,10,NA,NA,15,45,800,47,15.2,1013.9,-5.8,0,"SSE",1.2,"Aotizhongxin"
27276,2016,4,10,11,NA,NA,16,37,800,70,16.4,1013.7,-8,0,"SSE",2.2,"Aotizhongxin"
27277,2016,4,10,12,NA,224,16,38,800,82,17.2,1013.3,-7.4,0,"SSW",2.3,"Aotizhongxin"
27278,2016,4,10,13,NA,227,16,37,800,92,18.1,1012.6,-7.4,0,"SW",2.3,"Aotizhongxin"
27279,2016,4,10,14,NA,256,17,37,800,99,18.8,1012.2,-6.8,0,"SSE",2.5,"Aotizhongxin"
27280,2016,4,10,15,NA,230,16,29,800,119,19,1011.9,-6.6,0,"SE",2.7,"Aotizhongxin"
27281,2016,4,10,16,NA,246,16,30,800,119,18.8,1011.8,-6.1,0,"S",2.3,"Aotizhongxin"
27282,2016,4,10,17,NA,221,19,30,900,121,18.5,1012,-6.3,0,"S",2.9,"Aotizhongxin"
27283,2016,4,10,18,98,199,25,38,1200,108,17.4,1012.4,-7.9,0,"SE",3.1,"Aotizhongxin"
27284,2016,4,10,19,89,325,20,36,900,99,15.4,1013.7,-7.5,0,"SSE",2.5,"Aotizhongxin"
27285,2016,4,10,20,89,313,12,30,500,81,13.5,1015.7,-11.9,0,"S",5,"Aotizhongxin"
27286,2016,4,10,21,73,215,12,25,500,84,11,1017.5,-5.9,0,"SSE",2.3,"Aotizhongxin"
27287,2016,4,10,22,66,219,17,32,600,69,10.4,1018.7,-6.9,0,"SE",2.5,"Aotizhongxin"
27288,2016,4,10,23,55,144,17,34,700,60,9.7,1019.3,-5.1,0,"S",2.5,"Aotizhongxin"
27289,2016,4,11,0,45,133,11,33,600,61,9,1019.6,-4.2,0,"SE",1.4,"Aotizhongxin"
27290,2016,4,11,1,38,124,10,32,500,60,7.7,1019.3,-3.8,0,"ESE",1.1,"Aotizhongxin"
27291,2016,4,11,2,38,120,11,35,500,54,6.5,1018.7,-2.9,0,"ESE",1.2,"Aotizhongxin"
27292,2016,4,11,3,35,127,10,32,600,60,6,1018.5,-2.4,0,"E",1,"Aotizhongxin"
27293,2016,4,11,4,27,97,11,37,600,NA,5.2,1018.3,-2.9,0,"ESE",1.3,"Aotizhongxin"
27294,2016,4,11,5,32,101,11,33,600,52,6.9,1018.1,-5.1,0,"SE",2,"Aotizhongxin"
27295,2016,4,11,6,28,119,10,51,600,26,6.6,1018.2,-6.4,0,"ESE",2,"Aotizhongxin"
27296,2016,4,11,7,34,116,9,60,600,10,7.5,1018.4,-5.9,0,"SE",1.5,"Aotizhongxin"
27297,2016,4,11,8,40,122,12,54,700,21,8.8,1018.5,-5.1,0,"SE",2.1,"Aotizhongxin"
27298,2016,4,11,9,51,103,15,38,700,50,9.8,1018,-5,0,"SE",2.5,"Aotizhongxin"
27299,2016,4,11,10,42,78,11,33,500,61,10.7,1017.5,-6.6,0,"SE",2.8,"Aotizhongxin"
27300,2016,4,11,11,NA,NA,NA,NA,NA,NA,11.3,1016.4,-7.1,0,"SSE",2.8,"Aotizhongxin"
