"REF_DATE","GEO","DGUID","Products","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2014-04","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.89","","","","2"
"2014-05","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.90","","","","2"
"2014-06","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.92","","","","2"
"2014-07","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.92","","","","2"
"2014-08","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.93","","","","2"
"2014-09","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.92","","","","2"
"2014-10","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.93","","","","2"
"2014-11","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.93","","","","2"
"2014-12","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.95","","","","2"
"2015-01","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.93","","","","2"
"2015-02","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.94","","","","2"
"2015-03","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.94","","","","2"
"2015-04","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.95","","","","2"
"2015-05","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.95","","","","2"
"2015-06","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.94","","","","2"
"2015-07","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.92","","","","2"
"2015-08","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.93","","","","2"
"2015-09","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.95","","","","2"
"2015-10","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.94","","","","2"
"2015-11","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.92","","","","2"
"2015-12","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.95","","","","2"
"2016-01","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.95","","","","2"
"2016-02","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.95","","","","2"
"2016-03","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.95","","","","2"
"2016-04","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.94","","","","2"
"2016-05","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.96","","","","2"
"2016-06","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.95","","","","2"
"2016-07","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.96","","","","2"
"2016-08","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.95","","","","2"
"2016-09","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.95","","","","2"
"2016-10","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.95","","","","2"
"2016-11","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.97","","","","2"
"2016-12","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.97","","","","2"
"2017-01","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.99","","","","2"
"2017-02","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.99","","","","2"
"2017-03","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.99","","","","2"
"2017-04","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.98","","","","2"
"2017-05","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.97","","","","2"
"2017-06","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.97","","","","2"
"2017-07","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.96","","","","2"
"2017-08","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.97","","","","2"
"2017-09","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.97","","","","2"
"2017-10","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.98","","","","2"
"2017-11","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.99","","","","2"
"2017-12","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.00","","","","2"
"2018-01","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","0.99","","","","2"
"2018-02","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.01","","","","2"
"2018-03","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.02","","","","2"
"2018-04","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.09","","","","2"
"2018-05","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.19","","","","2"
"2018-06","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.20","","","","2"
"2018-07","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.21","","","","2"
"2018-08","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.24","","","","2"
"2018-09","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.23","","","","2"
"2018-10","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.24","","","","2"
"2018-11","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.25","","","","2"
"2018-12","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.26","","","","2"
"2019-01","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.27","","","","2"
"2019-02","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.29","","","","2"
"2019-03","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.27","","","","2"
"2019-04","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.26","","","","2"
"2019-05","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.26","","","","2"
"2019-06","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.24","","","","2"
"2019-07","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.26","","","","2"
"2019-08","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.31","","","","2"
"2019-09","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.34","","","","2"
"2019-10","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.36","","","","2"
"2019-11","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.42","","","","2"
"2019-12","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.46","","","","2"
"2020-01","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.46","","","","2"
"2020-02","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.45","","","","2"
"2020-03","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.51","","","","2"
"2020-04","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.50","","","","2"
"2020-05","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.47","","","","2"
"2020-06","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.43","","","","2"
"2020-07","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.43","","","","2"
"2020-08","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.51","","","","2"
"2020-09","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.50","","","","2"
"2020-10","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.58","","","","2"
"2020-11","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.57","","","","2"
"2020-12","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.53","","","","2"
"2021-01","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.52","","","","2"
"2021-02","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.55","","","","2"
"2021-03","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.58","","","","2"
"2021-04","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.57","","","","2"
"2021-05","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.57","","","","2"
"2021-06","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.58","","","","2"
"2021-07","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.58","","","","2"
"2021-08","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.62","","","","2"
"2021-09","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.68","","","","2"
"2021-10","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.66","","","","2"
"2021-11","Canada","2016A000011124","Baby food, 128 millilitres","Dollars","81","units","0","v735206","1.47","1.60","","","","2"
"1995-01","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.65","","","","2"
"1995-02","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.65","","","","2"
"1995-03","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.63","","","","2"
"1995-04","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.60","","","","2"
"1995-05","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.59","","","","2"
"1995-06","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.58","","","","2"
"1995-07","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.57","","","","2"
"1995-08","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.59","","","","2"
"1995-09","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.59","","","","2"
"1995-10","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.59","","","","2"
"1995-11","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.62","","","","2"
"1995-12","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.62","","","","2"
"1996-01","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.61","","","","2"
"1996-02","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.62","","","","2"
"1996-03","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.56","","","","2"
"1996-04","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.62","","","","2"
"1996-05","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.60","","","","2"
"1996-06","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.58","","","","2"
"1996-07","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.58","","","","2"
"1996-08","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.59","","","","2"
"1996-09","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.63","","","","2"
"1996-10","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.67","","","","2"
"1996-11","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.67","","","","2"
"1996-12","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.62","","","","2"
"1997-01","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.69","","","","2"
"1997-02","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.59","","","","2"
"1997-03","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.59","","","","2"
"1997-04","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.60","","","","2"
"1997-05","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.54","","","","2"
"1997-06","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.58","","","","2"
"1997-07","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.56","","","","2"
"1997-08","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.50","","","","2"
"1997-09","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.54","","","","2"
"1997-10","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.56","","","","2"
"1997-11","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.53","","","","2"
"1997-12","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.53","","","","2"
"1998-01","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.53","","","","2"
"1998-02","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.56","","","","2"
"1998-03","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.51","","","","2"
"1998-04","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.58","","","","2"
"1998-05","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.55","","","","2"
"1998-06","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.67","","","","2"
"1998-07","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.66","","","","2"
"1998-08","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.66","","","","2"
"1998-09","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.63","","","","2"
"1998-10","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.71","","","","2"
"1998-11","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.69","","","","2"
"1998-12","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.70","","","","2"
"1999-01","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.64","","","","2"
"1999-02","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.63","","","","2"
"1999-03","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.72","","","","2"
"1999-04","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.69","","","","2"
"1999-05","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.74","","","","2"
"1999-06","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.63","","","","2"
"1999-07","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.69","","","","2"
"1999-08","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.74","","","","2"
"1999-09","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.75","","","","2"
"1999-10","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.72","","","","2"
"1999-11","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.71","","","","2"
"1999-12","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.63","","","","2"
"2000-01","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.61","","","","2"
"2000-02","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.56","","","","2"
"2000-03","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.59","","","","2"
"2000-04","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.60","","","","2"
"2000-05","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.57","","","","2"
"2000-06","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.55","","","","2"
"2000-07","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.57","","","","2"
"2000-08","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.61","","","","2"
"2000-09","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.53","","","","2"
"2000-10","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.59","","","","2"
"2000-11","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.59","","","","2"
"2000-12","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.58","","","","2"
"2001-01","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.53","","","","2"
"2001-02","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.54","","","","2"
"2001-03","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.54","","","","2"
"2001-04","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.58","","","","2"
"2001-05","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.57","","","","2"
"2001-06","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.56","","","","2"
"2001-07","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.54","","","","2"
"2001-08","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.58","","","","2"
"2001-09","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.56","","","","2"
"2001-10","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.60","","","","2"
"2001-11","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.60","","","","2"
"2001-12","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.63","","","","2"
"2002-01","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.57","","","","2"
"2002-02","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.59","","","","2"
"2002-03","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.56","","","","2"
"2002-04","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.58","","","","2"
"2002-05","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.60","","","","2"
"2002-06","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.58","","","","2"
"2002-07","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.60","","","","2"
"2002-08","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.61","","","","2"
"2002-09","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.60","","","","2"
"2002-10","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.61","","","","2"
"2002-11","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.60","","","","2"
"2002-12","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.65","","","","2"
"2003-01","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.64","","","","2"
"2003-02","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.64","","","","2"
"2003-03","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.61","","","","2"
"2003-04","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.61","","","","2"
"2003-05","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.66","","","","2"
"2003-06","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.65","","","","2"
"2003-07","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.62","","","","2"
"2003-08","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.64","","","","2"
"2003-09","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.63","","","","2"
"2003-10","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.61","","","","2"
"2003-11","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.58","","","","2"
"2003-12","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.63","","","","2"
"2004-01","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.61","","","","2"
"2004-02","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.63","","","","2"
"2004-03","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.62","","","","2"
"2004-04","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.63","","","","2"
"2004-05","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.59","","","","2"
"2004-06","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.61","","","","2"
"2004-07","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.57","","","","2"
"2004-08","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.57","","","","2"
"2004-09","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.57","","","","2"
"2004-10","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.61","","","","2"
"2004-11","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.64","","","","2"
"2004-12","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.64","","","","2"
"2005-01","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.64","","","","2"
"2005-02","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.62","","","","2"
"2005-03","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.60","","","","2"
"2005-04","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.64","","","","2"
"2005-05","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.64","","","","2"
"2005-06","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.60","","","","2"
"2005-07","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.67","","","","2"
"2005-08","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.65","","","","2"
"2005-09","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.60","","","","2"
"2005-10","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.63","","","","2"
"2005-11","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.57","","","","2"
"2005-12","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.59","","","","2"
"2006-01","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.58","","","","2"
"2006-02","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.55","","","","2"
"2006-03","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.53","","","","2"
"2006-04","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.60","","","","2"
"2006-05","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.55","","","","2"
"2006-06","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.61","","","","2"
"2006-07","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.59","","","","2"
"2006-08","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.60","","","","2"
"2006-09","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.61","","","","2"
"2006-10","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.60","","","","2"
"2006-11","Canada","2016A000011124","Peanut butter, 500 grams","Dollars","81","units","0","v735207","1.48","2.59","","","","2"
